"","Genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","signifficant","names"
"275","NIPSNAP3B",-0.670799623056919,11.4187763593499,-2.54197878150387,0.0299225104898115,0.264921363484632,-3.53300249069614,0.0949948478693449,"not signifficant",""
"276","EEA1",0.539541173438487,11.6608733579518,2.54062783879174,0.0299910272132757,0.264921363484632,-3.53509001645637,0.150755831674237,"not signifficant",""
"277","SLC16A1",-0.621507269058212,9.43278892300254,-2.53957821418348,0.030044369382713,0.264921363484632,-3.53671183083007,0.113218838958808,"not signifficant",""
"278","AKAP1",-0.541753032480131,7.95434899711867,-2.53950290283297,0.0300482003462781,0.264921363484632,-3.53682819372713,0.14974541649846,"not signifficant",""
"279","SLC25A3",-0.572349170835977,10.6277412029727,-2.52443322561782,0.0308246149088085,0.269757808573211,-3.56010261917082,0.136496598369992,"not signifficant",""
"280","SUCLG1",-0.637974279042821,10.7850143409392,-2.52385080232696,0.0308550188683779,0.269757808573211,-3.56100175491102,0.108699795441775,"not signifficant",""
"281","MRPL50",-0.617598387214249,9.0527097935658,-2.52125459323563,0.0309909099913811,0.269757808573211,-3.56500938024203,0.117000779375352,"not signifficant",""
"282","DYSF",-0.690109099413361,13.4572152391735,-2.52037648917073,0.0310370061271504,0.269757808573211,-3.5663647273121,0.0910400614358824,"not signifficant",""
"283","LETM1",-0.703264590065571,12.8532406418966,-2.5168401565242,0.0312233359197389,0.269908973064319,-3.57182233970733,0.0873414913352574,"not signifficant",""
"284","NDUFB7",-0.889368804735145,11.0757806445658,-2.51587009411814,0.0312746423297701,0.269908973064319,-3.57331923978594,0.0458850300438022,"Downregulated (π < 0.05)",""
"285","SAA1",-0.775149211588776,10.1184879252689,-2.5106997465295,0.0315495150488878,0.271325829420435,-3.58129615802368,0.0686270555027021,"not signifficant",""
"286","PPP2R1A",0.522363135141793,14.9691015672647,2.48374039052421,0.0330220297650852,0.282781528943361,-3.62284923220519,0.168375031770474,"not signifficant",""
"287","SLC22A25",-0.987518957342473,7.32120751730552,-2.67515490134229,0.0331123210145837,0.282781528943361,-3.43292021660203,0.0345510855121531,"Downregulated (π < 0.05)",""
"288","CRIP1",1.25344834385087,13.9703442023339,2.45860776996335,0.0344559487935537,0.293234480878473,-3.66152195889325,0.0146735856271768,"Upregulated (π < 0.05)",""
"289","NDUFV1",-0.747448337356149,14.4902234044468,-2.45458265385123,0.0346912469183234,0.294215384764051,-3.66770945399146,0.0810755304695666,"not signifficant",""
"290","CMC1",-0.778587614366339,13.053080336093,-2.44683424212348,0.0351486760810546,0.294796212685624,-3.67961553676433,0.0737671041740812,"not signifficant",""
"291","MRPS27",-0.685804599048,7.91396389101458,-2.49073337476927,0.0352437295904755,0.294796212685624,-3.6481144651923,0.10082821014021,"not signifficant",""
"292","SGTA",0.495637932181285,12.1070716737687,2.44415459133879,0.0353082515025833,0.294796212685624,-3.68373150964348,0.190665610411237,"not signifficant",""
"293","FSD2",-0.606810465750751,7.46835731340448,-2.48958818354627,0.0353090466826017,0.294796212685624,-3.64981507196598,0.131474649756663,"not signifficant",""
"294","A2M",1.20843448651864,13.6656066650139,2.44243213090606,0.0354112027511927,0.294796212685624,-3.68637680649135,0.0176494656005608,"Upregulated (π < 0.05)",""
"295","OXSR1",0.611416606951259,10.8218805389127,2.44126069840757,0.0354813883077353,0.294796212685624,-3.68817566386911,0.129851296291711,"not signifficant",""
"296","SUMO1",0.786934212677773,8.58623275597368,2.48099855507659,0.0358028476862939,0.294981931938084,-3.6625681809274,0.0727827167178469,"not signifficant",""
"297","RPS27A",0.530673541379478,15.4527710782977,2.43514834860004,0.0358498378091279,0.294981931938084,-3.69755931093448,0.170963972605283,"not signifficant",""
"298","COQ10A",-0.971525502341292,12.9292986417622,-2.43490150742484,0.0358647962943897,0.294981931938084,-3.69793817120579,0.0394296988974523,"Downregulated (π < 0.05)",""
"299","DCD",1.46865048675385,16.1139720274906,2.42905344706358,0.0362209923664086,0.296437840701563,-3.70691193066651,0.00764920691336686,"Upregulated (π < 0.05)",""
"300","NNT",-0.753151867792344,13.7333157288174,-2.42802975664921,0.0362837014322599,0.296437840701563,-3.70848236209545,0.0822704911045934,"not signifficant",""
"301","CCDC51",-0.799293074639612,9.07875347047477,-2.46733865375209,0.0366024150723998,0.296538790098647,-3.68283984617817,0.0710924178299329,"not signifficant",""
"302","S100A7",1.39681670954969,13.124387311181,2.4217257264493,0.036672237907887,0.296538790098647,-3.71815060339165,0.00987739700345639,"Upregulated (π < 0.05)",""
"303","PTGR3",-0.48813856591104,9.58848729122711,-2.41747965726218,0.0369362435218022,0.296538790098647,-3.72465998852356,0.199856569022063,"not signifficant",""
"304","NDUFA8",-0.943006381131651,14.3417628462715,-2.41743995061357,0.0369387211555066,0.296538790098647,-3.72472085018734,0.0445785819000007,"Downregulated (π < 0.05)",""
"305","EIF4A1",0.619646825694916,11.9516559543145,2.41629691694627,0.0370101149167574,0.296538790098647,-3.72647279150951,0.129677402039086,"not signifficant",""
"306","NDUFB1",-1.12179101358256,12.3748782263043,-2.41536059734868,0.0370686985790851,0.296538790098647,-3.72790778298844,0.0248156292633441,"Downregulated (π < 0.05)",""
"307","MT-ND2",-0.774120006588836,9.96192500939578,-2.45753498874051,0.0371872549820477,0.296538790098647,-3.69738133411314,0.0782192212866659,"not signifficant",""
"308","ECH1",-0.631380054142237,13.3658899656348,-2.41132028549229,0.0373225417841401,0.296538790098647,-3.73409870144219,0.125421244882094,"not signifficant",""
"309","ACADVL",-0.508370898303532,15.8012609218799,-2.40713941277032,0.0375870176673919,0.296538790098647,-3.74050291104795,0.188621294448422,"not signifficant",""
"310","TIMM13",-0.656133304558068,13.9656729449991,-2.40656285683507,0.0376236341781357,0.296538790098647,-3.74138590442121,0.116228424221088,"not signifficant",""
"311","SERPINA3",1.03915710797892,14.5654392443583,2.40651125640266,0.0376269129827333,0.296538790098647,-3.74146492830787,0.0330917118104105,"Upregulated (π < 0.05)",""
"312","OGDH",-0.8831803050548,14.9700293552544,-2.39541595925328,0.0383385008345838,0.299835377811196,-3.75844922669491,0.056116999125626,"not signifficant",""
"313","EEF1B2",-0.5336465543119,10.8608283082397,-2.39072327030448,0.0386434297708351,0.299835377811196,-3.76562796899927,0.176196710905908,"not signifficant",""
"314","JSRP1",-0.671398413823987,12.9704753427239,-2.39032339787395,0.0386695232685362,0.299835377811196,-3.76623955252377,0.112606034580023,"not signifficant",""
"315","GLOD4",0.739199276737722,12.5718196252412,2.38913642531379,0.0387470806703963,0.299835377811196,-3.76805484280883,0.0904538965891259,"not signifficant",""
"316","CBX3",0.542031603828134,9.3753573654634,2.38906127593369,0.0387519961123132,0.299835377811196,-3.7681697660269,0.171716004569741,"not signifficant",""
"317","NDUFA4",-1.01547440116717,16.2726738150516,-2.38864556820024,0.0387791981910033,0.299835377811196,-3.76880547963932,0.0368772253548115,"Downregulated (π < 0.05)",""
"318","AZGP1",0.832757849155474,12.9080202753025,2.38167232956042,0.0392383029768972,0.300213640663756,-3.77946584422872,0.0674374506777523,"not signifficant",""
"319","RAB10",-0.535033007269798,12.7682564763691,-2.38157443326983,0.0392447861386707,0.300213640663756,-3.77961545845157,0.176858907035511,"not signifficant",""
"320","ECHS1",-0.533650055475059,15.1766231644778,-2.37813906103335,0.0394729603553179,0.300213640663756,-3.78486491639477,0.178203100611003,"not signifficant",""
"321","FAM162A",-0.753819611012409,10.4744922924494,-2.41833806747588,0.0396203622330328,0.300213640663756,-3.75545312854268,0.0877169303569899,"not signifficant",""
"322","TMEM143",-0.849397489432093,11.2579816035795,-2.37455498937654,0.0397123994206482,0.300213640663756,-3.79033993312805,0.0645552207461776,"not signifficant",""
"323","GRSF1",-0.848613527030169,10.5947025021807,-2.37384702461018,0.0397598643823756,0.300213640663756,-3.79142121577627,0.0647843330392506,"not signifficant",""
"324","PRELP",0.903671801417614,11.4749057768861,2.36814018897402,0.0401445136339926,0.300213640663756,-3.80013487568109,0.0547187758940856,"not signifficant",""
"325","TIMM21",-0.60119389894375,9.45626147312029,-2.36794307694179,0.0401578643111379,0.300213640663756,-3.80043576386633,0.14474227952305,"not signifficant",""
"326","IGHV1-46",0.915879359241268,11.903622947898,2.36754765945216,0.0401846596331172,0.300213640663756,-3.80103934610189,0.0526608223421521,"not signifficant",""
"327","ADIPOQ",0.506868856778032,9.81949154582897,2.3668759327804,0.0402302191596025,0.300213640663756,-3.8020646499087,0.196196415923174,"not signifficant",""
"328","TMX1",-0.551155456613085,11.7553662496868,-2.3662644186372,0.0402717388615297,0.300213640663756,-3.80299799377852,0.170270083342396,"not signifficant",""
"329","COA6",-0.521505717359034,9.90125339665329,-2.36587861780646,0.0402979550299371,0.300213640663756,-3.80358680899955,0.187347160221914,"not signifficant",""
"330","PMM2",0.741106581033614,9.94108503111621,2.36036641160848,0.0406743568630761,0.301290269009086,-3.81199740064788,0.0931876617683158,"not signifficant",""
"331","ERLIN2",-0.681557114455002,11.2563529154761,-2.3593966563425,0.0407409324258556,0.301290269009086,-3.81347663290045,0.112890322803036,"not signifficant",""
"332","ACLY",0.560586380707255,10.8559226916107,2.35837410601529,0.0408112481889092,0.301290269009086,-3.81503625606134,0.166426361914172,"not signifficant",""
"333","UBLCP1",0.726149655458224,9.23996657939052,2.39003218354072,0.0414755517339114,0.305275006906357,-3.79731452855964,0.0991540052575973,"not signifficant",""
"334","ARHGAP1",0.880372748457201,9.66925777416919,2.34412245502661,0.0418037324378541,0.306769306003534,-3.83675803204026,0.0611160548954055,"not signifficant",""
"335","DECR1",-0.794625261504624,16.4771443538184,-2.33884354153433,0.0421773234410441,0.30841910562183,-3.84479659221603,0.080807757278538,"not signifficant",""
"336","IGKV3D-11",0.920887440217449,13.6818250475097,2.33655407399797,0.0423403642495138,0.30841910562183,-3.84828166515563,0.0543745341875325,"not signifficant",""
"337","DCN",1.18068087602865,13.9776330762895,2.33159887234918,0.0426953557408547,0.30841910562183,-3.85582194669729,0.0241499708043074,"Upregulated (π < 0.05)",""
"338","A1BG",0.836080344453441,15.5236866826827,2.33136531170975,0.0427121597246789,0.30841910562183,-3.85617726450522,0.0716194618018296,"not signifficant",""
"339","LAMP1",-1.52450133032278,10.2468797618478,-2.42208344463913,0.0428817071647139,0.30841910562183,-3.6716554278839,0.00822047563058153,"Downregulated (π < 0.05)",""
"340","ACSS2",0.634042947856052,10.8467404572062,2.32839791926084,0.0429262186520573,0.30841910562183,-3.86069088131962,0.135858691655913,"not signifficant",""
"341","MRPL47",-0.536417526314892,10.254750862241,-2.32541287677022,0.0431426091469232,0.30841910562183,-3.86523002421129,0.185242174921727,"not signifficant",""
"342","VDAC1",-0.924270455641024,14.3012965603409,-2.32415936779654,0.0432337956408799,0.30841910562183,-3.86713574947751,0.0548443432613555,"not signifficant",""
"343","FRMD3",-0.614046869088346,8.25053530575483,-2.32388737377763,0.0432536067045234,0.30841910562183,-3.86754923424397,0.145362967539551,"not signifficant",""
"344","ME1",0.52599046120921,14.4568476475651,2.32271892713116,0.0433388131327384,0.30841910562183,-3.86932537802428,0.191871429736709,"not signifficant",""
"345","RDH13",-0.619471212443228,11.1725692205112,-2.31828219224422,0.0436638489910136,0.30841910562183,-3.876067736088,0.143745658491906,"not signifficant",""
"346","TUBB",0.703600700076349,13.9181329846081,2.31786723205372,0.0436943705671875,0.30841910562183,-3.87669818459751,0.11051021433907,"not signifficant",""
"347","NDUFAF2",-0.500353853339737,10.8679664385706,-2.31676815469699,0.0437753117825273,0.30841910562183,-3.87836788474386,0.208994000126387,"not signifficant",""
"348","MYH8",-0.724329365263332,11.4394659555039,-2.3165658287592,0.0437902279707861,0.30841910562183,-3.87867523488337,0.103731250655122,"not signifficant",""
"349","PCCB",-0.508101783699964,10.9620041844222,-2.31004953415224,0.0442732960557458,0.309770586842477,-3.88857067711056,0.205164521618021,"not signifficant",""
"350","MTX1",-0.457581648470425,10.5410596604761,-2.30809930424026,0.044418880146856,0.309770586842477,-3.89153096094114,0.240520310248724,"not signifficant",""
"351","LCN1",0.990572623467095,11.7377970966821,2.30800259081273,0.0444261119258929,0.309770586842477,-3.89167774835419,0.0457496240221868,"Upregulated (π < 0.05)",""
"352","SUMO2",0.913088914826238,10.8958628412515,2.30577933463201,0.0445926738985444,0.309770586842477,-3.89505170747049,0.0584329064107312,"not signifficant",""
"353","ANXA3",0.669400553735704,12.7421780791982,2.30524818744272,0.0446325565132273,0.309770586842477,-3.89585764918848,0.124760223124046,"not signifficant",""
"354","MANF",0.53716001287952,10.0867412688187,2.30371369517616,0.0447479736537376,0.309770586842477,-3.89818577870764,0.188473114827587,"not signifficant",""
"355","MRPS25",-0.699140755778538,8.4791553940969,-2.30128993148202,0.0449308710876469,0.309770586842477,-3.90186235559278,0.114271829359503,"not signifficant",""
"356","NDUFS6",-0.896785379915944,14.0869493868097,-2.30046616822521,0.0449931982521101,0.309770586842477,-3.90311170081111,0.0619671895734533,"not signifficant",""
"357","TUBA1B",0.924621880569619,12.2283760771344,2.2973293848578,0.0452313049603688,0.31053761472791,-3.90786806062455,0.0571201827761824,"not signifficant",""
"358","NDUFB11",-0.753342629439356,10.9935712982897,-2.29377484812252,0.0455026079311704,0.311527631394689,-3.91325597246439,0.0975082874519407,"not signifficant",""
"359","MRPS33",-0.60308080639903,11.4332643742788,-2.28725269027168,0.0460045491564055,0.314086768753064,-3.92313687289968,0.156156769335717,"not signifficant",""
"360","OGN",1.11673116469565,13.5613727251786,2.2827998326387,0.0463503334667173,0.315568520352567,-3.92987886567833,0.0323846837299163,"Upregulated (π < 0.05)",""
"361","TWF2",0.526110994441883,9.15382512736675,2.27054825430475,0.047314837166862,0.319235053082446,-3.94841185637395,0.200863736880954,"not signifficant",""
"362","AKR1B1",0.846922556421733,15.9852167664777,2.26982619533274,0.0473722866787636,0.319235053082446,-3.94950333325247,0.0755564762787703,"not signifficant",""
"363","IGHG3",0.739866688995059,9.32318564223876,2.26799943019066,0.0475179336417534,0.319235053082446,-3.95226430975773,0.104966562279242,"not signifficant",""
"364","CCDC124",-0.490690030214919,10.2785296809975,-2.2659644984758,0.0476806905113278,0.319235053082446,-3.95533924357129,0.22463419066374,"not signifficant",""
"365","GYG1",-0.518460322593127,10.7186453946134,-2.26449349768939,0.0477986808502067,0.319235053082446,-3.95756159689101,0.206694798294308,"not signifficant",""
"366","G3BP1",-0.440899862345642,10.6310810537812,-2.26197674309615,0.0480012108511799,0.319235053082446,-3.9613629930566,0.262158699118493,"not signifficant",""
"367","PPIB",0.949918376813747,12.9000856347807,2.26168122925594,0.0480250463114718,0.319235053082446,-3.96180927652741,0.055911613523875,"not signifficant",""
"368","GPX3",0.844967028507812,11.4728293260826,2.26149568508187,0.048040017754,0.319235053082446,-3.9620894767148,0.0769127144594224,"not signifficant",""
"369","PCBP2",0.446914097414037,10.165503595672,2.26023858422619,0.0481415720088729,0.319235053082446,-3.96398773610761,0.257750629435945,"not signifficant",""
"370","ADPRHL1",0.673075996423627,15.3418759524998,2.2589268511262,0.048247762187695,0.319235053082446,-3.96596820161046,0.129981063983094,"not signifficant",""
"371","GATD1",0.51799708493046,10.765413999527,2.25801659489692,0.0483215849423041,0.319235053082446,-3.96734233940843,0.208156013649987,"not signifficant",""
"372","SNRPC",-0.69660081539287,8.67626762017122,-2.29262661032781,0.0485437412453421,0.319840617721326,-3.94078222758089,0.121551226827546,"not signifficant",""
"373","VAT1",0.604459579282235,10.7805387296323,2.25173101073284,0.0488343568439017,0.32075428963604,-3.97682723359282,0.16120835660488,"not signifficant",""
"374","ABCC1",-0.439776205155111,9.78089997761544,-2.24975477781529,0.0489966654845677,0.32075428963604,-3.97980792609974,0.26544002210622,"not signifficant",""
"375","NDUFA13",-0.838282175092939,11.8600451718799,-2.24833075213455,0.0491139458214037,0.32075428963604,-3.98195531525482,0.0799577078092565,"not signifficant",""
"376","ARL6IP5",-0.826228679104984,13.7751221440923,-2.24705062545697,0.0492196075202642,0.32075428963604,-3.98388540351893,0.0830628882314238,"not signifficant",""
"377","VDAC2",-0.985171354436506,14.6187073852197,-2.24563455519258,0.0493367471206802,0.32075428963604,-3.98602012054398,0.0515880394652244,"not signifficant",""
"378","LYRM7",-0.942700589912301,12.3361092939193,-2.23757805574634,0.0500083604571903,0.323632499141195,-3.99815844251894,0.0593726873953317,"not signifficant",""
"379","HDGF",0.748398362945222,13.433733553168,2.23715894705454,0.0500435402588792,0.323632499141195,-3.99878957385281,0.106314913858477,"not signifficant",""
"380","VDAC3",-0.798511825671138,12.4105408141659,-2.23410827317813,0.0503003367897874,0.323868382335997,-4.0033825945232,0.0918732338086311,"not signifficant",""
"381","DLD",-0.652424724940493,14.5097911394617,-2.23358764065074,0.0503442895430498,0.323868382335997,-4.0041662777365,0.142272258913463,"not signifficant",""
"382","AUH",-0.672968672866489,10.9160361325449,-2.22824982321503,0.050797071319672,0.325772823062161,-4.01219818799759,0.134607720544769,"not signifficant",""
"383","PSME2",0.879960091241353,10.6524374922406,2.22582713539261,0.05100387647386,0.325772823062161,-4.01584192679616,0.0729024931876267,"not signifficant",""
"384","GC",0.636630190083707,12.0186219160132,2.22452920156814,0.0511150059335806,0.325772823062161,-4.01779358274158,0.150599292744721,"not signifficant",""
"385","RCN1",0.671510133336065,11.887845485288,2.22176121662344,0.0513527857625992,0.325772823062161,-4.02195465904562,0.136185435847703,"not signifficant",""
"386","NDRG2",0.713441207299727,16.8038732823299,2.21983990459152,0.0515184629745895,0.325772823062161,-4.02484210529499,0.120520591541798,"not signifficant",""
"387","SET",0.468128469015234,12.0224222352698,2.21857410512179,0.0516278972480876,0.325772823062161,-4.02674403718262,0.249726460688025,"not signifficant",""
"388","FHOD1",-0.743335417191325,11.8660978718905,-2.21842195669846,0.0516410663352538,0.325772823062161,-4.02697262820848,0.110490197818434,"not signifficant",""
"389","IGHM",0.825772375012056,10.2797959999757,2.21769949709392,0.0517036426647003,0.325772823062161,-4.02805800770324,0.0866286003392566,"not signifficant",""
"390","PPIH",0.627905173075161,10.9241650627532,2.21304530483317,0.0521085321093022,0.327020137339201,-4.0350478320067,0.156437339968956,"not signifficant",""
"391","MRPS23",-0.465732077613215,9.58582367065735,-2.21047575111963,0.0523333824794793,0.327020137339201,-4.03890512171064,0.25310119241518,"not signifficant",""
"392","COQ7",-0.542196369899278,11.2469081099857,-2.20965824020682,0.0524051159372075,0.327020137339201,-4.04013206660401,0.202138510607634,"not signifficant",""
"393","MRPL1",-0.563447416210058,9.63986564072255,-2.20813593659386,0.0525389458542865,0.327020137339201,-4.04241644622304,0.190133448585983,"not signifficant",""
"394","RYR1",-0.702815810139908,13.3028777278951,-2.20779776202908,0.0525687205677868,0.327020137339201,-4.04292385334324,0.126155734443781,"not signifficant",""
"395","TMX2",-0.769661882764527,8.95186477644906,-2.20262959160216,0.0530257899262894,0.327894936954675,-4.05067560149105,0.104300496552767,"not signifficant",""
"396","TFCP2",0.841453209138029,8.66830053622885,2.20103346253444,0.0531677255007674,0.327894936954675,-4.05306859882235,0.0846627729555266,"not signifficant",""
"397","HSD17B11",2.16094782275926,8.40474171058195,2.43237413454319,0.0531775672014146,0.327894936954675,-3.6491106626804,0.00176346035684597,"Upregulated (π < 0.05)",""
"398","ADK",0.591073327602901,12.0358791104758,2.19954669532869,0.0533002664470411,0.327894936954675,-4.0552971916926,0.176768020150817,"not signifficant",""
"399","PRKAR1A",0.536849555955353,14.2836097278737,2.19680500449042,0.0535455181269114,0.327894936954675,-4.05940572879746,0.20773782215696,"not signifficant",""
"400","COX5A",-0.815642166298513,15.3258278040913,-2.19536246433809,0.0536749947487683,0.327894936954675,-4.06156684640925,0.0920340409462101,"not signifficant",""
"401","HSPB8",-0.535002950913208,12.7235854031439,-2.19096208487619,0.054071826580974,0.327894936954675,-4.06815668170373,0.209959615036286,"not signifficant",""
"402","COX20",-0.558644819939744,8.5198279314753,-2.2255031548277,0.054094326099903,0.327894936954675,-4.03900430129885,0.196011597324925,"not signifficant",""
"403","HLA-DRB5",-0.615094019162354,10.2812303537797,-2.19028567051246,0.0541330772361056,0.327894936954675,-4.06916931527716,0.166326133309923,"not signifficant",""
"404","WARS1",0.645629704020905,12.1599167854669,2.18759545594949,0.0543773453014408,0.327894936954675,-4.07319583486654,0.152597809197623,"not signifficant",""
"405","ME2",-0.515448271015353,10.8998492236176,-2.18662777352064,0.054465469626159,0.327894936954675,-4.07464384126839,0.223118655850941,"not signifficant",""
"406","PGM5",0.560336290263448,12.5426931484681,2.18543289973425,0.0545744739196012,0.327894936954675,-4.07643155190402,0.196015048485756,"not signifficant",""
"407","ATAD1",-0.810263529502993,11.4168053635243,-2.18483938505925,0.0546286965071603,0.327894936954675,-4.07731943323242,0.0948370752279938,"not signifficant",""
"408","POLG",-1.01007233357636,14.3884247210482,-2.1847036940972,0.0546411003261008,0.327894936954675,-4.07752241323982,0.0530644064641372,"not signifficant",""
"409","MRRF",1.2080600600543,8.29624532958565,2.26208448912771,0.0548201866461571,0.327894936954675,-4.01415201416862,0.0299615582539639,"Upregulated (π < 0.05)",""
"410","FBXO7",-1.09109779465981,7.38711742494031,-2.40899202031266,0.0548498262551679,0.327894936954675,-3.70676923922018,0.0421033742633767,"Downregulated (π < 0.05)",""
"411","PDPR",-0.512723677628399,10.2506851308619,-2.21042819901458,0.0554241737479567,0.330522262423946,-4.060978740978,0.226915858057625,"not signifficant",""
"412","SNTB1",-0.460373441435417,12.2474127486844,-2.17128569753572,0.0558811825280729,0.332438782466764,-4.09757608183557,0.265017374696182,"not signifficant",""
"413","GALK1",0.628397535106743,11.0769459198314,2.16824324631357,0.0561661149257053,0.333016640320177,-4.10211804070863,0.163746786382268,"not signifficant",""
"414","HSD17B8",-0.588083654111042,9.23423210519428,-2.16706912244767,0.0562764482660149,0.333016640320177,-4.10387033645061,0.184114311286579,"not signifficant",""
"415","ARF6",0.619524798467308,10.7928842508975,2.16590628909862,0.0563859264516008,0.333016640320177,-4.10560550171087,0.168391161406943,"not signifficant",""
"416","FARSA",0.550145206067032,11.6878567322462,2.16070920667106,0.0568777328393459,0.335113757666434,-4.11335709894286,0.206555832395673,"not signifficant",""
"417","BCL2L13",-0.622614525403485,11.0767797595401,-2.1575333871157,0.0571802952774259,0.336088498141417,-4.11809115452963,0.168361797275099,"not signifficant",""
"418","IARS2",-0.446606335400519,12.6105235934741,-2.15446855218324,0.0574737528603323,0.337005187226494,-4.12265776383196,0.279235894764299,"not signifficant",""
"419","DSG1",1.21837340250012,14.5931231645989,2.14894653404267,0.0580061472436756,0.338235963333148,-4.13088057118335,0.0311493963850309,"Upregulated (π < 0.05)",""
"420","ADSS2",0.591983266709033,9.84194630833226,2.14850422039519,0.0580489966492453,0.338235963333148,-4.13153893784673,0.185433057231234,"not signifficant",""
"421","IGHV1-18",1.06610625427872,11.7407801093943,2.14800237423133,0.0580976501686068,0.338235963333148,-4.13228586582617,0.0481350823514602,"Upregulated (π < 0.05)",""
"422","SRI",0.577922193462351,12.6553257859987,2.14226691448132,0.0586564899109087,0.340680229316676,-4.14081846785712,0.194170174930845,"not signifficant",""
"423","OMA1",-0.518427372839279,10.7390738821388,-2.13685211563863,0.0591888247253912,0.341748449689856,-4.14886751730472,0.23093803265765,"not signifficant",""
"424","BROX",0.852455152430222,7.43804199695712,2.35035083220452,0.0592931581920893,0.341748449689856,-3.79423953141637,0.0899583404474792,"not signifficant",""
"425","NDUFS4",-0.910947615224995,14.5648017193459,-2.13510826288583,0.0593612507104399,0.341748449689856,-4.15145838283322,0.0763353184498245,"not signifficant",""
"426","DYRK1A",-0.692083850809096,9.00024887943041,-2.13473581655633,0.0593981393585796,0.341748449689856,-4.15201164537981,0.141692866329608,"not signifficant",""
"427","COQ8A",-0.66936514591838,14.0934427138082,-2.12957493238626,0.0599115663168516,0.343895196821085,-4.15967492062345,0.15195264139185,"not signifficant",""
"428","ANXA11",0.605744197609292,13.2551626083268,2.12612490708807,0.0602571626949289,0.345070807862782,-4.16479451022165,0.182388451352585,"not signifficant",""
"429","GLRX5",-0.463829950622587,10.3542807252739,-2.12332607775014,0.0605389320360626,0.34510119633664,-4.16894583294916,0.272314797058296,"not signifficant",""
"430","PPM1G",0.467526591656314,10.0641258326871,2.12327393012328,0.0605441939224415,0.34510119633664,-4.16902316361309,0.269517213388831,"not signifficant",""
"431","SGCB",-0.488320839830967,11.3959395083664,-2.12154717805052,0.0607186775073293,0.34510119633664,-4.17158345297847,0.254607343475473,"not signifficant",""
"432","TRIM55",-0.557293056066811,9.42746489668106,-2.15238089567409,0.0608501331498938,0.34510119633664,-4.14526718906564,0.210124839285786,"not signifficant",""
"433","MYBPC2",-1.42242000366632,13.4962748176914,-2.11910309523531,0.060966470017856,0.34510119633664,-4.17520620280348,0.0187020497002694,"Downregulated (π < 0.05)",""
"434","CORO1B",0.862714942120732,11.2766330008964,2.11484736841107,0.0614002511607425,0.346080757975072,-4.18151106387715,0.090060899255746,"not signifficant",""
"435","PTMA",0.730406166762389,10.2417797583272,2.11364532265444,0.061523309073931,0.346080757975072,-4.18329115459314,0.130468935546983,"not signifficant",""
"436","SUCLA2",-0.741753883526965,15.4551257846437,-2.11260167297746,0.0616303430443092,0.346080757975072,-4.18483641348355,0.126568441842091,"not signifficant",""
"437","ADH1B",0.891372974390519,14.0251047130701,2.11134946519092,0.0617590016680739,0.346080757975072,-4.18669014335178,0.083572404973499,"not signifficant",""
"438","AK3",-0.743124819152357,13.905276409914,-2.11050879504404,0.0618455210090093,0.346080757975072,-4.18793444545745,0.126412832844961,"not signifficant",""
"439","MYPN",-0.473102991424698,12.8616429478051,-2.10446798266262,0.0624706471335524,0.346797023583638,-4.19687089043262,0.269296503869898,"not signifficant",""
"440","SLC44A2",-0.479458504117552,10.7078325441433,-2.10360596737243,0.062560343532643,0.346797023583638,-4.19814542546138,0.264774025932828,"not signifficant",""
"441","VCL",0.460776507651559,13.7043297618997,2.10308585854861,0.0626145227148943,0.346797023583638,-4.19891435091685,0.27895628022015,"not signifficant",""
"442","CAPG",0.795421154324952,9.47746805292527,2.09949027690639,0.0629903008818175,0.346797023583638,-4.20422832483099,0.110896256690628,"not signifficant",""
"443","RCN2",-0.60672921588074,10.020757122049,-2.09944629192741,0.0629949111349402,0.346797023583638,-4.20429331246698,0.186854494179941,"not signifficant",""
"444","CTSZ",0.543162433152002,9.3499385986473,2.09774403341306,0.063173580338069,0.346797023583638,-4.20680804743665,0.223098134513758,"not signifficant",""
"445","HNRNPA0",-1.01379415706054,10.03284531104,-2.2241915684632,0.0632143200206777,0.346797023583638,-3.97274198793015,0.0608518422809779,"not signifficant",""
"446","TUBGCP2",-0.628862471642216,8.0254661518258,-2.09527571264703,0.0634335168708359,0.346797023583638,-4.21045328202381,0.176531915697841,"not signifficant",""
"447","NQO2",0.708279663286699,13.7669610281097,2.09489594159133,0.0634736009004935,0.346797023583638,-4.21101400446624,0.141873430511583,"not signifficant",""
"448","MIEN1",0.453170135168445,11.2443636721416,2.0948014462216,0.0634835784495787,0.346797023583638,-4.21115351926895,0.28668297616889,"not signifficant",""
"449","PCCA",-0.659739405196145,10.1576634921852,-2.09436262622705,0.063529932104877,0.346797023583638,-4.21180137426267,0.16228473691597,"not signifficant",""
"450","ATIC",0.541952704947526,12.8475424803268,2.08961095667943,0.0640339398917963,0.348275215872522,-4.21881364051007,0.225491820195553,"not signifficant",""
"451","CAP1",0.872719950212966,12.773856787868,2.08803911261963,0.064201504517442,0.348275215872522,-4.22113211509007,0.0910585879040147,"not signifficant",""
"452","OPLAH",-0.628464536693103,8.57284256171544,-2.11772168985129,0.0643332480794354,0.348275215872522,-4.19532669493652,0.178296966894773,"not signifficant",""
