"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"11","GO:0031589","cell-substrate adhesion",90,0.563674895429237,2.26519603162663,3.33561334817324e-08,7.29286372941513e-06,6.20519841995099e-06,462,"tags=47%, list=19%, signal=39%","THBS1/POSTN/BST1/LAMA5/ITGA7/CORO1C/VWF/PARVB/COL3A1/TNXB/S100A10/APOA1/BCAM/ITGA6/FLNA/PARVA/EMILIN1/LIMS1/NID1/PTK2/RSU1/ACTN4/COL5A3/JUP/COL1A1/LAMC1/LAMB1/APOD/ACTN1/TLN1/HSD17B12/FBLN5/NID2/VAMP3/FGA/FGG/CDK5/CD36/PLG/CD44/CD34/ARPC2"
"12","GO:0098609","cell-cell adhesion",117,0.501065645703112,2.11607351957381,1.68615381567073e-07,3.37933327224008e-05,2.87533598040692e-05,466,"tags=42%, list=19%, signal=36%","TFRC/MYL9/ITGA7/PECAM1/TNXB/APOA4/ASS1/APOA1/ITGA6/FLNA/PARVA/MBP/EMILIN1/ANXA2/PRDX2/LIMS1/PTK2/CD58/SPTA1/CD9/CTNNA1/JUP/LAMB1/PNP/LGALS1/TLN1/PPIA/GNAS/SERPINF2/ACTB/HLA-DRA/TMOD3/CSRP1/CNN3/RAP2B/PDIA3/PPP3CA/HSPD1/CLIC1/FGA/FGG/MIA3/FLOT2/MYH9/PLG/CD44/CD34/FLOT1/RPS3"
"13","GO:0060537","muscle tissue development",98,-0.528166441421788,-2.10176785383504,5.88952957167391e-07,0.000108956297075967,9.27064411929885e-05,424,"tags=41%, list=17%, signal=35%","COPS2/PGM5/ACTA1/TCAP/DMD/UQCC2/PLEC/MAP2K4/SIRT2/MYLK3/VAMP5/SMYD1/NDUFV2/STAC3/MYLK2/MYH14/ASB2/PDLIM5/MAPK14/MYO18B/MYOZ1/ACTN2/SGCG/CSRP3/MYOM1/CASQ1/MYOZ2/NRAP/MYOM2/KDM6B/TTN/MYH7/EGLN1/NEB/MYL6B/TNNC1/ACTC1/TNNI1/MYL3/MYL2"
"14","GO:0034446","substrate adhesion-dependent cell spreading",35,0.69501312525723,2.29567902068728,9.17783780737492e-07,0.000157662142333833,0.000134148245846142,382,"tags=46%, list=16%, signal=39%","POSTN/LAMA5/CORO1C/PARVB/S100A10/APOA1/FLNA/PARVA/LIMS1/PTK2/ACTN4/LAMC1/LAMB1/VAMP3/FGA/FGG"
"15","GO:0007507","heart development",102,-0.498610160410015,-2.00660503124137,1.54310797226833e-06,0.000247411644887023,0.000210512413901027,468,"tags=37%, list=19%, signal=31%","JPH2/MB/CRELD1/MAP2K1/ROCK2/TCAP/PTPN11/GYS1/PLEC/MAP2K4/MYLK3/SMYD1/NDUFV2/EIF4G2/MYLK2/PDLIM7/SYPL2/ASB2/PDLIM5/MAPK14/MYO18B/TMED2/ACTN2/SGCG/CSRP3/PDLIM3/NRAP/KDM6B/TTN/MYH7/EGLN1/NEB/PDLIM1/TNNC1/ACTC1/TNNI1/MYL3/MYL2"
"16","GO:0055008","cardiac muscle tissue morphogenesis",15,-0.821425014195384,-2.16728354278004,2.98878355763222e-06,0.000428520063967039,0.000364610134304376,49,"tags=53%, list=2%, signal=53%","TTN/MYH7/EGLN1/TNNC1/ACTC1/TNNI1/MYL3/MYL2"
"17","GO:0043501","skeletal muscle adaptation",14,-0.832614286064163,-2.16105657164686,3.02903995319736e-06,0.000428520063967039,0.000364610134304376,240,"tags=71%, list=10%, signal=65%","CAMK2B/CAMK2G/MYOZ1/MYOZ2/TRIM63/MYH7/ATP2A2/TNNC1/TNNI1/TNNT1"
"18","GO:0050818","regulation of coagulation",24,0.74874381171929,2.29570447298874,3.44541864829436e-06,0.000435014684691466,0.000370136140514372,435,"tags=71%, list=18%, signal=59%","THBS1/VKORC1/EMILIN1/ANXA2/PRDX2/SERPING1/CD9/ANXA5/KNG1/SERPINF2/F2/SERPINC1/FGA/FGG/CD36/APOE/PLG"
"19","GO:0030193","regulation of blood coagulation",23,0.743962573130984,2.24707512104192,3.61758573547997e-06,0.000435014684691466,0.000370136140514372,435,"tags=70%, list=18%, signal=58%","THBS1/VKORC1/EMILIN1/ANXA2/PRDX2/SERPING1/CD9/KNG1/SERPINF2/F2/SERPINC1/FGA/FGG/CD36/APOE/PLG"
"20","GO:1900046","regulation of hemostasis",23,0.743962573130984,2.24707512104192,3.61758573547997e-06,0.000435014684691466,0.000370136140514372,435,"tags=70%, list=18%, signal=58%","THBS1/VKORC1/EMILIN1/ANXA2/PRDX2/SERPING1/CD9/KNG1/SERPINF2/F2/SERPINC1/FGA/FGG/CD36/APOE/PLG"
"21","GO:0003231","cardiac ventricle development",14,-0.821086487751412,-2.13113608539367,5.84807653511362e-06,0.000669744003188012,0.000569857683421598,42,"tags=43%, list=2%, signal=42%","MYH7/EGLN1/TNNC1/TNNI1/MYL3/MYL2"
"22","GO:0030168","platelet activation",34,0.659204338039227,2.15805415144482,1.26945180805269e-05,0.00132740504276814,0.00112943446904093,430,"tags=62%, list=18%, signal=52%","MYL9/VWF/COL3A1/PF4/FLNA/GNAQ/EMILIN1/CD9/TLN1/PPIA/GNAS/ACTB/F2/CSRP1/RAP2B/PDIA3/CLIC1/FGA/FGG/APOE/MYH9"
"23","GO:0010810","regulation of cell-substrate adhesion",61,0.554669911640362,2.08500372089698,1.24352673552797e-05,0.00132740504276814,0.00112943446904093,277,"tags=31%, list=11%, signal=28%","THBS1/POSTN/BST1/CORO1C/S100A10/APOA1/ITGA6/FLNA/EMILIN1/LIMS1/NID1/PTK2/RSU1/ACTN4/JUP/COL1A1/APOD/TLN1/HSD17B12"
"24","GO:0003012","muscle system process",149,-0.433499109165428,-1.83110364513316,1.7681495250691e-05,0.001771833169913,0.00150758012137471,485,"tags=38%, list=20%, signal=32%","KLHL41/SSPN/MYL5/MLIP/UTRN/GPD1L/HRC/ROCK2/MYOT/ACTA1/TCAP/DMD/SLMAP/PPP1R12B/BIN1/TRIM72/TBCE/JSRP1/TPM2/SETD3/MAP2K4/STAC3/CAMK2B/MYLK2/MYH14/C12orf57/PDLIM5/RCSD1/NOS1/CAMK2G/MYOZ1/CKMT2/CD38/CSRP3/FXYD1/CASQ1/MYOZ2/TRIM63/MYOM2/SCN4A/DES/SYNM/MYOF/PRKAG3/TTN/MYH7/ATP2A2/NEDD4L/MYL6B/MYH4/TNNC1/TNNI1/MYL3/TPM3/MYL2/TNNT1"
"25","GO:0007162","negative regulation of cell adhesion",40,0.614948255528413,2.09783799120673,2.1207074814105e-05,0.00199948857979856,0.00170128276578549,233,"tags=32%, list=10%, signal=30%","THBS1/POSTN/CORO1C/ASS1/APOA1/MBP/PRDX2/PTK2/ACTN4/CD9/KNG1/COL1A1/APOD"
"26","GO:0030198","extracellular matrix organization",46,0.587338262192232,2.04679457328348,2.49416454860527e-05,0.00199948857979856,0.00170128276578549,320,"tags=43%, list=13%, signal=38%","MFAP4/POSTN/COL3A1/TNXB/LUM/EMILIN1/ANXA2/NID1/COL5A3/MYH11/COL1A1/COL18A1/LAMC1/LAMB1/LAMB2/HSD17B12/AGT/SERPINF2/FBLN5/NID2"
"27","GO:0043062","extracellular structure organization",46,0.587338262192232,2.04679457328348,2.49416454860527e-05,0.00199948857979856,0.00170128276578549,320,"tags=43%, list=13%, signal=38%","MFAP4/POSTN/COL3A1/TNXB/LUM/EMILIN1/ANXA2/NID1/COL5A3/MYH11/COL1A1/COL18A1/LAMC1/LAMB1/LAMB2/HSD17B12/AGT/SERPINF2/FBLN5/NID2"
"28","GO:0045229","external encapsulating structure organization",46,0.587338262192232,2.04679457328348,2.49416454860527e-05,0.00199948857979856,0.00170128276578549,320,"tags=43%, list=13%, signal=38%","MFAP4/POSTN/COL3A1/TNXB/LUM/EMILIN1/ANXA2/NID1/COL5A3/MYH11/COL1A1/COL18A1/LAMC1/LAMB1/LAMB2/HSD17B12/AGT/SERPINF2/FBLN5/NID2"
"29","GO:0007517","muscle organ development",99,-0.474973626167524,-1.89626201939398,2.42356126978568e-05,0.00199948857979856,0.00170128276578549,551,"tags=47%, list=23%, signal=38%","ANKRD2/RPL3L/SGCA/JPH1/SVIL/KLHL41/JPH2/FXR1/UTRN/COPS2/UNC45B/ACTA1/TCAP/DMD/UQCC2/TRIM72/PLEC/SIRT2/VAMP5/SMYD1/STAC3/MYLK2/MYH14/ASB2/MAPK14/MYOZ1/SGCG/CSRP3/MYOM1/CASQ1/MYOZ2/MYOM2/ITGB1BP2/DES/FHL1/SMTNL1/TTN/MYH7/FHL3/EGLN1/NEB/MYL6B/TNNC1/ACTC1/TNNI1/MYL3/MYL2"
"30","GO:0042127","regulation of cell population proliferation",255,0.355515256200065,1.69830731041623,2.44030212938734e-05,0.00199948857979856,0.00170128276578549,466,"tags=28%, list=19%, signal=25%","NRDC/TFRC/TGFB1I1/THBS1/OGN/CNN1/BST1/LAMA5/FAM98B/FBXO7/MMRN2/CORO1C/VIM/TNXB/AGRN/NEDD4/ITGA6/PF4/FLNA/RPL23/EMILIN1/S100A13/MAP1B/PTK2/CRIP2/SSR1/SPTA1/CD9/H2AC8/CTNNA1/FKBP4/JUP/TPM1/ASPH/COL18A1/LTF/LAMC1/LAMB1/APOD/PNP/PRKDC/FXR2/IGFBP7/CORO1B/AGT/SERPINF2/SLC25A5/ACTB/F2/RAP1A/HSPG2/ACTR3/GNAI2/WASF2/MECP2/PPP3CA/RPS9/CDK5/SYNE2/NAP1L1/APOE/HP1BP3/PLG/SEPTIN7/CD44/NME1/S100A6/PML/CFL1/ARPC2/RPS3"
"31","GO:0006954","inflammatory response",109,0.439825153804617,1.83668278588531,3.03715043803231e-05,0.00235624090434442,0.00200482867624272,315,"tags=28%, list=13%, signal=26%","TFRC/THBS1/BST1/PPBP/AOC3/FABP4/ASS1/APOA1/BPGM/TMEM258/SERPINA3/PF4/DDX3X/ITIH4/LYZ/PSMB4/PRDX2/A2M/ORM1/KNG1/HNRNPA0/APOD/FASN/PGLYRP2/LGALS1/AGT/SERPINF2/C3/HP/F2/HSPG2"
"32","GO:0006953","acute-phase response",17,0.767467273704972,2.10063774230547,3.26749923265569e-05,0.0023577052421618,0.00200607462118943,300,"tags=53%, list=12%, signal=47%","TFRC/ASS1/SERPINA3/ITIH4/A2M/ORM1/SERPINF2/HP/F2"
"33","GO:0045785","positive regulation of cell adhesion",81,0.488707420098088,1.93803070358844,3.33313838808737e-05,0.0023577052421618,0.00200607462118943,466,"tags=38%, list=19%, signal=32%","TFRC/S100A10/APOA1/ITGA6/FLNA/EMILIN1/LIMS1/NID1/RSU1/SPTA1/JUP/TPM1/LAMC1/LAMB1/PNP/LAMB2/LGALS1/HSD17B12/SERPINF2/ACTB/HLA-DRA/PPP3CA/HSPD1/FGA/FGG/CD36/FLOT2/CD44/FLOT1/ARPC2/RPS3"
"34","GO:0001775","cell activation",123,0.426326267183661,1.82600178766313,3.1548617421357e-05,0.0023577052421618,0.00200607462118943,443,"tags=33%, list=18%, signal=29%","TFRC/MYL9/THBS1/BST1/FBXO7/VWF/COL3A1/PF4/FLNA/GCLC/GNAQ/EMILIN1/PRDX2/S100A13/SPTA1/CD9/PNP/PRKDC/PGLYRP2/LGALS1/TLN1/PRDX1/PPIA/GNAS/SLC25A5/ACTB/F2/HLA-DRA/CSRP1/RAP2B/RPL22/PDIA3/PPP3CA/HSPD1/CLIC1/FGA/FGG/FLOT2/APOE/MYH9/CD44"
"35","GO:0070527","platelet aggregation",24,0.705643654778593,2.16355617135794,3.84356330927408e-05,0.00263509956013562,0.00224209806101483,430,"tags=62%, list=18%, signal=52%","MYL9/FLNA/EMILIN1/CD9/TLN1/PPIA/GNAS/ACTB/CSRP1/RAP2B/PDIA3/CLIC1/FGA/FGG/MYH9"
"36","GO:0061061","muscle structure development",174,-0.398685035846015,-1.73224473828401,3.94443177400758e-05,0.00263509956013562,0.00224209806101483,603,"tags=44%, list=25%, signal=35%","TRIM32/LMOD2/LDB3/ANK2/YBX3/ADPRHL1/ANKRD2/FLNC/RPL3L/SGCA/JPH1/SVIL/MBNL1/KLHL41/JPH2/FXR1/AFG3L2/UTRN/COPS2/SPAG9/PGM5/UNC45B/ACTA1/TCAP/DMD/UQCC2/BIN1/TRIM72/PLEC/SETD3/MAP2K4/SIRT2/MYLK3/VAMP5/SMYD1/STAC3/MYLK2/PDLIM7/SYPL2/MYH14/ASB2/PDLIM5/MAPK14/OBSCN/MYO18B/NOS1/MYOZ1/ACTN2/SGCG/CSRP3/MYOM1/PDLIM3/CASQ1/MYOZ2/DUSP29/NRAP/MYOM2/ITGB1BP2/DES/KDM6B/FHL1/SMTNL1/TTN/MYH7/ATP2A2/FHL3/EGLN1/NEB/MYL6B/PDLIM1/TNNC1/ACTC1/TNNI1/MYL3/MYL2/TNNT1"
"37","GO:0034109","homotypic cell-cell adhesion",28,0.673855749579644,2.13462614645535,4.63723076408081e-05,0.00278813499690359,0.00237230963299292,430,"tags=57%, list=18%, signal=48%","MYL9/FLNA/EMILIN1/CD9/JUP/TLN1/PPIA/GNAS/ACTB/CSRP1/RAP2B/PDIA3/CLIC1/FGA/FGG/MYH9"
"38","GO:0060047","heart contraction",65,-0.534976327134333,-1.98542628617313,4.43214512377383e-05,0.00278813499690359,0.00237230963299292,148,"tags=23%, list=6%, signal=22%","NOS1/SGCG/CSRP3/FXYD1/DES/TTN/MYH7/S100A1/ATP2A2/NEDD4L/TNNC1/ACTC1/TNNI1/MYL3/MYL2"
"39","GO:0008015","blood circulation",106,-0.458770319430324,-1.83533954073124,4.5867890622567e-05,0.00278813499690359,0.00237230963299292,152,"tags=21%, list=6%, signal=20%","SCPEP1/NOS1/AKAP12/SGCG/CD38/CSRP3/FXYD1/FAAH/DES/MYOF/SMTNL1/TTN/MYH7/S100A1/ADD3/ATP2A2/NEDD4L/TNNC1/ACTC1/TNNI1/MYL3/MYL2"
"40","GO:0002376","immune system process",362,0.315590129154207,1.55615968977464,4.61938637042382e-05,0.00278813499690359,0.00237230963299292,433,"tags=27%, list=18%, signal=26%","TFRC/THBS1/RBM14/BST1/C2/RPS17/PPBP/FBXO7/ITGA7/RNASE3/C4BPB/COL3A1/VIM/H4C16/PECAM1/ACIN1/APOA4/IGLV1-36/NEDD4/PPIB/ASS1/MYL11/APOA1/BPGM/STX7/ITGA6/PF4/IGHV1-18/MBP/RPL30/DDX3X/EMILIN1/LYZ/FBN1/PSMB4/PRDX2/S100A13/A2M/HLA-C/PTK2/CD58/SERPING1/SPTA1/CD9/ORM1/IGHV3-30/TF/HLA-B/IGLV3-25/LTF/SFPQ/APOD/PNP/PRKDC/IGHV4-61/SLC4A1/PGLYRP2/LGALS1/C1S/PRDX1/PPIA/SLC25A5/C3/HP/ACTB/F2/IGKV1D-33/HLA-DRA/TMOD3/RPS24/ACTR3/VAMP3/H2BC12/APOA2/PSME1/RPL22/HPX/CFB/PDIA3/SAMHD1/PPP3CA/C4BPA/HSPD1/FGA/IGHV3-7/FLNB/PIP/TMEM43/AHSP/MIA3/HAX1/TRIM21/SMAP1/CD36/FLOT2/APOE/IGHV5-51/MYH9/UBE2N"
"41","GO:0015980","energy derivation by oxidation of organic compounds",156,-0.40489354105916,-1.71986155112216,5.2074006236772e-05,0.00305458499998626,0.00259902100447458,711,"tags=44%, list=29%, signal=33%","COX5A/PYGB/SDHA/NDUFV1/GBE1/SHMT2/COX7A2/SUCLA2/ATP5F1D/NDUFB8/MRPS36/IDH2/STBD1/PPP1R3A/ETFDH/ATP5PD/FXN/IDE/PHKA1/UQCRFS1/AGL/NDUFA9/COQ10A/NNT/NDUFB11/SLC25A12/SIRT3/BNIP3/NDUFB7/COX6B1/STOML2/UQCC2/NIPSNAP2/NDUFB1/PPP1CB/GYS1/NDUFA10/PLEC/COX6C/COX4I1/LYRM7/DLST/SDHB/NDUFV2/MDH1/NDUFA5/UQCRC2/CYC1/UQCRB/OGDH/PHKG1/UQCRH/NDUFA7/CISD1/PPP1R2/PHKB/CHCHD2/NDUFA8/NDUFB6/NDUFS6/NDUFB4/UQCRC1/NDUFS4/NDUFA12/COX7A1/NDUFA4/CHCHD10/PRKAG3"
"42","GO:0007160","cell-matrix adhesion",62,0.528984075566944,1.98294963792849,5.36228320639219e-05,0.00307054550270791,0.0026126011411595,446,"tags=44%, list=18%, signal=36%","THBS1/POSTN/BST1/ITGA7/CORO1C/COL3A1/TNXB/S100A10/BCAM/ITGA6/EMILIN1/LIMS1/NID1/PTK2/COL5A3/JUP/APOD/ACTN1/TLN1/FBLN5/NID2/FGA/FGG/CDK5/CD36/CD44/CD34"
"43","GO:1903034","regulation of response to wounding",40,0.599661328136217,2.04568807978921,5.98049068659615e-05,0.0033449023491311,0.0028460401211121,435,"tags=48%, list=18%, signal=40%","THBS1/VKORC1/FLNA/EMILIN1/ANXA2/PRDX2/PTK2/SERPING1/MYLK/CD9/KNG1/SERPINF2/F2/SERPINC1/FGA/FGG/CD36/APOE/PLG"
"44","GO:0061041","regulation of wound healing",35,0.630285028439516,2.08187739807987,6.37354044293297e-05,0.00348371926483041,0.0029641537370961,435,"tags=51%, list=18%, signal=43%","THBS1/VKORC1/EMILIN1/ANXA2/PRDX2/PTK2/SERPING1/MYLK/CD9/KNG1/SERPINF2/F2/SERPINC1/FGA/FGG/CD36/APOE/PLG"
"45","GO:0007584","response to nutrient",30,0.640460428150625,2.0530106459364,7.69713318064866e-05,0.00400083615139664,0.00340414727139296,210,"tags=37%, list=9%, signal=34%","TFRC/HMGCS2/POSTN/C2/ASS1/CAT/ALAD/GCLC/A2M/MAP1B/COL1A1"
"46","GO:0003015","heart process",67,-0.523295921505104,-1.95208166278252,7.81868187591028e-05,0.00400083615139664,0.00340414727139296,148,"tags=22%, list=6%, signal=22%","NOS1/SGCG/CSRP3/FXYD1/DES/TTN/MYH7/S100A1/ATP2A2/NEDD4L/TNNC1/ACTC1/TNNI1/MYL3/MYL2"
"47","GO:0051240","positive regulation of multicellular organismal process",226,0.35121578710967,1.65399014451924,7.77798021495489e-05,0.00400083615139664,0.00340414727139296,435,"tags=28%, list=18%, signal=26%","NRDC/TFRC/TGFB1I1/THBS1/POSTN/BST1/FABP4/MMRN2/HK2/TNXB/ACIN1/LUM/VKORC1/AGRN/MFAP2/PPIB/PF4/FLNA/MBP/DDX3X/EMILIN1/ANXA2/PRDX2/S100A13/NUMA1/MAP1B/PTK2/CD58/SPTA1/ORM1/JUP/TF/TPM1/COL1A1/LTF/PNP/PRKDC/LGALS1/GATM/PKM/AGT/GNAS/ENO1/SERPINF2/C3/ACTB/F2/HLA-DRA/ASPA/APOA2/MECP2/PPP3CA/HSPD1/FGA/TMED10/FGG/ATP2B1/HAX1/CD36/NAP1L1/FLOT2/APOE/FABP5/PLG"
"48","GO:0035051","cardiocyte differentiation",34,-0.613975652561567,-2.01819858508569,8.1151976124303e-05,0.00406605213706143,0.00345963687687818,319,"tags=44%, list=13%, signal=39%","TCAP/PLEC/MAP2K4/MYLK3/ASB2/PDLIM5/MYO18B/ACTN2/CSRP3/NRAP/KDM6B/TTN/NEB/ACTC1/MYL2"
"49","GO:0003206","cardiac chamber morphogenesis",13,-0.789107203484463,-2.02472956626864,9.00290919505773e-05,0.00433039932282277,0.00368455904740889,42,"tags=46%, list=2%, signal=46%","MYH7/EGLN1/TNNC1/TNNI1/MYL3/MYL2"
"50","GO:0006952","defense response",258,0.342707813598863,1.6419844447405,8.95134545295816e-05,0.00433039932282277,0.00368455904740889,421,"tags=27%, list=17%, signal=25%","TFRC/THBS1/RBM14/BST1/C2/PPBP/AOC3/DCD/FABP4/MMRN2/LGALS3BP/RNASE3/C4BPB/VIM/APOA4/NEDD4/ASS1/APOA1/BPGM/TMEM258/SERPINA3/PF4/RPL30/DDX3X/EMILIN1/ITIH4/LYZ/PSMB4/PRDX2/A2M/HLA-C/CD58/SERPING1/ORM1/KNG1/TF/HNRNPA0/HLA-B/LTF/SFPQ/APOD/FASN/PRKDC/PGLYRP2/LGALS1/C1S/PRDX1/AGT/SERPINF2/C3/HP/F2/HSPG2/ACTR3/VAMP3/H2BC12/MECP2/HPX/CFB/SAMHD1/C4BPA/HSPD1/FGA/FLNB/TMEM43/PPM1B/TRIM21/CD36/APOE"
"51","GO:0055007","cardiac muscle cell differentiation",31,-0.633892181260804,-2.01963374260312,9.75180508585297e-05,0.00442511155310875,0.00376514579680202,319,"tags=48%, list=13%, signal=43%","TCAP/PLEC/MAP2K4/MYLK3/ASB2/PDLIM5/MYO18B/ACTN2/CSRP3/NRAP/KDM6B/TTN/NEB/ACTC1/MYL2"
"52","GO:0043502","regulation of muscle adaptation",27,-0.658211349058922,-2.0010983502098,9.63265227428023e-05,0.00442511155310875,0.00376514579680202,147,"tags=33%, list=6%, signal=32%","CAMK2G/CASQ1/TRIM63/PRKAG3/MYH7/ATP2A2/TNNC1/TNNI1/TNNT1"
