"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"12","GO:0009142","nucleoside triphosphate biosynthetic process",66,-0.820102453608495,-2.9735566785282,1e-10,5.19782608695652e-09,4.62242562929062e-09,200,"tags=70%, list=8%, signal=66%","ATP5PO/NDUFS6/SDHC/NDUFB5/NDUFA6/ATP5MK/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/ATP5F1B/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/NDUFB6/NDUFS3"
"13","GO:0042773","ATP synthesis coupled electron transport",61,-0.826606281775489,-2.96953348436673,1e-10,5.19782608695652e-09,4.62242562929062e-09,199,"tags=72%, list=8%, signal=68%","NDUFS6/SDHC/NDUFB5/NDUFA6/NDUFV3/NDUFA9/NDUFA5/NDUFS8/NDUFB7/SDHA/NDUFS1/COX7A2/COX7C/COX5A/NDUFC2/COX6C/UQCRFS1/SDHB/NDUFA4/NDUFA8/UQCRH/NDUFA10/NDUFV1/NDUFV2/NDUFS4/NDUFB3/CYC1/NDUFA7/NDUFB9/COX6B1/COX7A1/NDUFA2/NDUFB8/COX4I1/UQCRC1/NDUFB4/UQCRB/UQCRC2/NDUFB10/NDUFS7/NDUFA12/NDUFB1/NDUFB6/NDUFS3"
"14","GO:0042775","mitochondrial ATP synthesis coupled electron transport",61,-0.826606281775489,-2.96953348436673,1e-10,5.19782608695652e-09,4.62242562929062e-09,199,"tags=72%, list=8%, signal=68%","NDUFS6/SDHC/NDUFB5/NDUFA6/NDUFV3/NDUFA9/NDUFA5/NDUFS8/NDUFB7/SDHA/NDUFS1/COX7A2/COX7C/COX5A/NDUFC2/COX6C/UQCRFS1/SDHB/NDUFA4/NDUFA8/UQCRH/NDUFA10/NDUFV1/NDUFV2/NDUFS4/NDUFB3/CYC1/NDUFA7/NDUFB9/COX6B1/COX7A1/NDUFA2/NDUFB8/COX4I1/UQCRC1/NDUFB4/UQCRB/UQCRC2/NDUFB10/NDUFS7/NDUFA12/NDUFB1/NDUFB6/NDUFS3"
"15","GO:0019646","aerobic electron transport chain",57,-0.840460340706721,-2.9679939471563,1e-10,5.19782608695652e-09,4.62242562929062e-09,199,"tags=75%, list=8%, signal=71%","NDUFS6/SDHC/NDUFB5/NDUFA6/NDUFV3/NDUFA9/NDUFA5/NDUFS8/NDUFB7/SDHA/NDUFS1/COX7A2/COX7C/COX5A/NDUFC2/COX6C/UQCRFS1/SDHB/NDUFA4/NDUFA8/UQCRH/NDUFA10/NDUFV1/NDUFV2/NDUFS4/NDUFB3/CYC1/NDUFA7/NDUFB9/COX6B1/COX7A1/NDUFA2/NDUFB8/COX4I1/UQCRC1/NDUFB4/UQCRB/UQCRC2/NDUFB10/NDUFS7/NDUFB1/NDUFB6/NDUFS3"
"16","GO:0015980","energy derivation by oxidation of organic compounds",155,-0.698754803467143,-2.8905398359597,1e-10,5.19782608695652e-09,4.62242562929062e-09,402,"tags=61%, list=17%, signal=54%","PYGM/AGL/CS/NDUFS5/SUCLA2/COQ9/DLD/MACROH2A1/PNPT1/UQCR11/PPP1R3A/PHKG1/ACADVL/PHKB/MYBBP1A/SIRT3/NIPSNAP2/ATP5PO/NDUFS6/SDHC/NDUFB5/NDUFA6/PDHB/SUCLG1/OGDH/NDUFV3/NDUFA9/LYRM7/ATP5MG/PPIF/ETFDH/NDUFA5/NDUFS8/NDUFB7/SDHA/IDH2/ATP5ME/NDUFS1/UQCC2/COX7A2/NNT/COX7C/GPD2/ATP5F1A/COX5A/MRPS36/NDUFC2/NDUFA13/ATP5PF/COQ10A/COX6C/CISD1/DLAT/ATP5F1B/UQCRFS1/PDHA1/ATP5F1C/SDHB/NDUFA4/NDUFB11/NDUFA8/UQCRH/NDUFA10/ATP5MF/NDUFV1/DHTKD1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/DLST/CYC1/NDUFA7/NDUFB9/COX6B1/COX7A1/NDUFA2/NDUFB8/COX4I1/UQCRC1/NDUFB4/UQCRB/UQCRC2/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/SLC25A12/NDUFB6/NDUFS3/GFPT1"
"17","GO:0009199","ribonucleoside triphosphate metabolic process",83,-0.760915191812201,-2.88176178432577,1e-10,5.19782608695652e-09,4.62242562929062e-09,217,"tags=58%, list=9%, signal=55%","MYH8/AK2/ATP5PO/NDUFS6/SDHC/NDUFB5/NDUFA6/ATP5MK/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/ATP5F1B/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/NDUFB6/NDUFS3"
"18","GO:0009205","purine ribonucleoside triphosphate metabolic process",82,-0.76244099330181,-2.87165887017116,1e-10,5.19782608695652e-09,4.62242562929062e-09,217,"tags=59%, list=9%, signal=55%","MYH8/AK2/ATP5PO/NDUFS6/SDHC/NDUFB5/NDUFA6/ATP5MK/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/ATP5F1B/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/NDUFB6/NDUFS3"
"19","GO:0009144","purine nucleoside triphosphate metabolic process",84,-0.74826376507092,-2.8465150280296,1e-10,5.19782608695652e-09,4.62242562929062e-09,217,"tags=57%, list=9%, signal=54%","MYH8/AK2/ATP5PO/NDUFS6/SDHC/NDUFB5/NDUFA6/ATP5MK/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/ATP5F1B/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/NDUFB6/NDUFS3"
"20","GO:0009141","nucleoside triphosphate metabolic process",86,-0.740981250037098,-2.81342269113097,1e-10,5.19782608695652e-09,4.62242562929062e-09,217,"tags=56%, list=9%, signal=53%","MYH8/AK2/ATP5PO/NDUFS6/SDHC/NDUFB5/NDUFA6/ATP5MK/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/ATP5F1B/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/NDUFB6/NDUFS3"
"21","GO:0033108","mitochondrial respiratory chain complex assembly",53,-0.796902794659268,-2.79484883938113,1e-10,5.19782608695652e-09,4.62242562929062e-09,265,"tags=72%, list=11%, signal=65%","OMA1/NDUFAF2/TFAM/CHCHD4/SAMM50/NDUFB5/TACO1/NDUFA6/SMIM20/NDUFAF5/NDUFA9/LYRM7/NDUFAF4/NDUFA5/NDUFS8/NDUFB7/NDUFS1/UQCC2/NDUFC2/NDUFA13/UQCRFS1/NDUFB11/NDUFA8/NDUFA10/AIFM1/NDUFS4/NDUFB3/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/NDUFB1/NDUFB6/NDUFS3"
"22","GO:0006120","mitochondrial electron transport, NADH to ubiquinone",35,-0.846457515857742,-2.74311186039039,1e-10,5.19782608695652e-09,4.62242562929062e-09,199,"tags=77%, list=8%, signal=72%","NDUFS6/NDUFB5/NDUFA6/NDUFV3/NDUFA9/NDUFA5/NDUFS8/NDUFB7/NDUFS1/NDUFC2/NDUFA4/NDUFA8/NDUFA10/NDUFV1/NDUFV2/NDUFS4/NDUFB3/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFB1/NDUFB6/NDUFS3"
"23","GO:0022900","electron transport chain",88,-0.714241693867058,-2.71422759445746,1e-10,5.19782608695652e-09,4.62242562929062e-09,199,"tags=55%, list=8%, signal=52%","NDUFS6/SDHC/NDUFB5/NDUFA6/NDUFV3/NDUFA9/ETFDH/NDUFA5/NDUFS8/NDUFB7/SDHA/NDUFS1/COX7A2/COX7C/GPD2/COX5A/NDUFC2/MAOB/COX6C/UQCRFS1/SDHB/NDUFA4/NDUFA8/UQCRH/NDUFA10/NDUFV1/NDUFV2/NDUFS4/NDUFB3/CYC1/NDUFA7/NDUFB9/COX6B1/COX7A1/NDUFA2/NDUFB8/COX4I1/UQCRC1/NDUFB4/UQCRB/UQCRC2/NDUFB10/NDUFS7/NDUFA12/NDUFB1/SLC25A12/NDUFB6/NDUFS3"
"24","GO:0010257","NADH dehydrogenase complex assembly",38,-0.825530116558004,-2.71256810800941,1e-10,5.19782608695652e-09,4.62242562929062e-09,188,"tags=71%, list=8%, signal=67%","NDUFB5/NDUFA6/NDUFAF5/NDUFA9/NDUFAF4/NDUFA5/NDUFS8/NDUFB7/NDUFS1/NDUFC2/NDUFA13/NDUFB11/NDUFA8/NDUFA10/NDUFS4/NDUFB3/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/NDUFB1/NDUFB6/NDUFS3"
"25","GO:0032981","mitochondrial respiratory chain complex I assembly",38,-0.825530116558004,-2.71256810800941,1e-10,5.19782608695652e-09,4.62242562929062e-09,188,"tags=71%, list=8%, signal=67%","NDUFB5/NDUFA6/NDUFAF5/NDUFA9/NDUFAF4/NDUFA5/NDUFS8/NDUFB7/NDUFS1/NDUFC2/NDUFA13/NDUFB11/NDUFA8/NDUFA10/NDUFS4/NDUFB3/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/NDUFB1/NDUFB6/NDUFS3"
"26","GO:1902600","proton transmembrane transport",47,-0.783638466780835,-2.6951025833329,1e-10,5.19782608695652e-09,4.62242562929062e-09,147,"tags=60%, list=6%, signal=57%","ATP5PO/ATP5MG/PHB2/PPIF/LETM1/ATP5ME/NNT/ATP5F1A/COX5A/ATP5PF/ATP5F1B/UQCRFS1/ATP5F1C/NDUFA4/UQCRH/ATP5MF/ATP5PB/ATP6V1G1/CYC1/COX6B1/COX7A1/COX4I1/UQCRC1/SLC25A4/NDUFS7/ATP5F1D/ATP5PD/SLC25A12"
"27","GO:0009152","purine ribonucleotide biosynthetic process",104,-0.689167979737667,-2.68262209804945,1e-10,5.19782608695652e-09,4.62242562929062e-09,211,"tags=51%, list=9%, signal=49%","AK2/ATP5PO/NDUFS6/SDHC/GMPS/NDUFB5/NDUFA6/ATP5MK/PDHB/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/DLAT/ATP5F1B/PDHA1/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/ACSL1/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/GCDH/NDUFB6/NDUFS3"
"28","GO:0009260","ribonucleotide biosynthetic process",106,-0.684621877731216,-2.6722103985721,1e-10,5.19782608695652e-09,4.62242562929062e-09,211,"tags=50%, list=9%, signal=48%","AK2/ATP5PO/NDUFS6/SDHC/GMPS/NDUFB5/NDUFA6/ATP5MK/PDHB/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/DLAT/ATP5F1B/PDHA1/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/ACSL1/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/GCDH/NDUFB6/NDUFS3"
"29","GO:0046390","ribose phosphate biosynthetic process",107,-0.676213598406995,-2.64154554869614,1e-10,5.19782608695652e-09,4.62242562929062e-09,211,"tags=50%, list=9%, signal=47%","AK2/ATP5PO/NDUFS6/SDHC/GMPS/NDUFB5/NDUFA6/ATP5MK/PDHB/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/DLAT/ATP5F1B/PDHA1/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/ACSL1/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/GCDH/NDUFB6/NDUFS3"
"30","GO:0006164","purine nucleotide biosynthetic process",110,-0.673148054607795,-2.64135001392306,1e-10,5.19782608695652e-09,4.62242562929062e-09,211,"tags=48%, list=9%, signal=46%","AK2/ATP5PO/NDUFS6/SDHC/GMPS/NDUFB5/NDUFA6/ATP5MK/PDHB/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/DLAT/ATP5F1B/PDHA1/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/ACSL1/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/GCDH/NDUFB6/NDUFS3"
"31","GO:0072522","purine-containing compound biosynthetic process",114,-0.662206800267593,-2.61617167405613,1e-10,5.19782608695652e-09,4.62242562929062e-09,211,"tags=46%, list=9%, signal=45%","AK2/ATP5PO/NDUFS6/SDHC/GMPS/NDUFB5/NDUFA6/ATP5MK/PDHB/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/DLAT/ATP5F1B/PDHA1/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/ACSL1/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/GCDH/NDUFB6/NDUFS3"
"32","GO:0009165","nucleotide biosynthetic process",119,-0.656584750040002,-2.60160149650518,1e-10,5.19782608695652e-09,4.62242562929062e-09,211,"tags=45%, list=9%, signal=43%","AK2/ATP5PO/NDUFS6/SDHC/GMPS/NDUFB5/NDUFA6/ATP5MK/PDHB/NDUFV3/NDUFA9/ATP5MG/NDUFA5/NDUFS8/NDUFB7/SDHA/ATP5ME/NDUFS1/ATP5MJ/ATP5F1A/NDUFC2/NDUFA13/ATP5PF/DLAT/ATP5F1B/PDHA1/ATP5F1C/SDHB/NDUFB11/NDUFA8/NDUFA10/ATP5MF/NDUFV1/ATP5PB/NDUFV2/NDUFS4/NDUFB3/ACSL1/NDUFA7/NDUFB9/NDUFA2/NDUFB8/NDUFB4/NDUFB10/NDUFS7/NDUFA11/NDUFA12/ATP5F1D/ATP5PD/NDUFB1/GCDH/NDUFB6/NDUFS3"
