"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"11","GO:0006754","ATP biosynthetic process",59,-0.757663917819062,-2.61288626840583,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=61%, list=10%, signal=57%","ATP5MG/ATP5F1A/NDUFB9/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"12","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",62,-0.741292264232093,-2.58949604510077,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=58%, list=10%, signal=54%","ATP5MG/ATP5F1A/NDUFB9/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"13","GO:0009145","purine nucleoside triphosphate biosynthetic process",63,-0.737537431066772,-2.5796832558173,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=57%, list=10%, signal=53%","ATP5MG/ATP5F1A/NDUFB9/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"14","GO:0009201","ribonucleoside triphosphate biosynthetic process",63,-0.736973602985714,-2.57771115542131,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=57%, list=10%, signal=53%","ATP5MG/ATP5F1A/NDUFB9/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"15","GO:0009142","nucleoside triphosphate biosynthetic process",67,-0.727062528063995,-2.55958488939376,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=54%, list=10%, signal=50%","ATP5MG/ATP5F1A/NDUFB9/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"16","GO:0022900","electron transport chain",87,-0.691783581422523,-2.5249756515795,1e-10,6.87941176470588e-09,5.98142414860681e-09,374,"tags=57%, list=16%, signal=50%","COX7C/COX5B/UQCR10/ME2/DLD/NDUFS1/AKR7A2/NDUFS2/GFUS/NDUFB9/COX6C/NDUFC2/NDUFV1/GPD2/NDUFA7/NDUFA10/NDUFB7/UQCRFS1/COX5A/SDHA/NDUFA5/NDUFB8/NDUFS8/ETFDH/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/UQCRB/UQCRC1/COX7A2/NDUFB10/NDUFS6/UQCRH/COX6B1/NDUFS7/NDUFB3/COX4I1/NDUFS3/CYC1/COX7A1/UQCRC2/NDUFA12/NDUFA8/NDUFA4/SDHB/SLC25A12"
"17","GO:0046034","ATP metabolic process",75,-0.702888851791382,-2.51760013287333,1e-10,6.87941176470588e-09,5.98142414860681e-09,247,"tags=55%, list=11%, signal=51%","NDUFS1/NDUFS2/ATP1A2/ATP5MG/ATP5F1A/NDUFB9/MYH4/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"18","GO:0009141","nucleoside triphosphate metabolic process",86,-0.684050703384507,-2.49560850342367,1e-10,6.87941176470588e-09,5.98142414860681e-09,247,"tags=49%, list=11%, signal=45%","ATP1A2/RRM2B/ATP5MG/ATP5F1A/NDUFB9/OPA1/SAMHD1/MYH4/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"19","GO:0009144","purine nucleoside triphosphate metabolic process",84,-0.684266342834325,-2.47919253455612,1e-10,6.87941176470588e-09,5.98142414860681e-09,247,"tags=49%, list=11%, signal=45%","ATP1A2/ATP5MG/ATP5F1A/NDUFB9/OPA1/SAMHD1/MYH4/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"20","GO:0006091","generation of precursor metabolites and energy",217,-0.61701698997616,-2.47730287253653,1e-10,6.87941176470588e-09,5.98142414860681e-09,458,"tags=49%, list=20%, signal=44%","PPP1R2/NDUFA13/MAOB/SLC4A1/BNIP3/ALDH1L1/SDHC/GYS1/H6PD/COX7C/PPP2CA/COX5B/UQCR10/ME2/SIRT3/PHB2/PRKAG1/DLD/FECH/SORBS1/PYGB/SUCLA2/NDUFS1/AKR7A2/NDUFS2/HK1/GFUS/SUCLG1/PYGL/MRPS36/ATP5MG/PPIF/LYRM7/ATP5F1A/IDH2/NDUFB9/COX6C/PYGM/NDUFC2/NDUFV1/ATP5F1B/PPP1R3A/ATP5PO/OGDH/GPD2/UQCC2/ATP5PF/CHCHD10/NDUFA7/NDUFA10/ALDOC/NDUFB7/PDHA1/UQCRFS1/PHKA1/DLAT/NIPSNAP2/COX5A/AGL/SDHA/ATP5F1C/NDUFA5/ATP5F1D/PFKFB1/NDUFB8/NDUFS8/PDHB/ETFDH/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NNT/NDUFA2/PRKAG3/NDUFS4/ATP5ME/COQ10A/UQCRB/UQCRC1/DLST/ATP5PB/COX7A2/NDUFB10/ACTN3/PHKB/NDUFS6/UQCRH/COX6B1/SLC25A4/NDUFS7/NDUFB3/NDUFA11/ATP5PD/COX4I1/PHKG1/CISD1/NDUFS3/CYC1/COX7A1/UQCRC2/NDUFA12/NDUFA8/NDUFA4/SDHB/SLC25A12"
"21","GO:0009205","purine ribonucleoside triphosphate metabolic process",82,-0.683582072041168,-2.47709112349269,1e-10,6.87941176470588e-09,5.98142414860681e-09,247,"tags=49%, list=11%, signal=45%","ATP1A2/ATP5MG/ATP5F1A/NDUFB9/OPA1/MYH4/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"22","GO:0009199","ribonucleoside triphosphate metabolic process",83,-0.680038182007534,-2.46991839922226,1e-10,6.87941176470588e-09,5.98142414860681e-09,247,"tags=48%, list=11%, signal=45%","ATP1A2/ATP5MG/ATP5F1A/NDUFB9/OPA1/MYH4/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"23","GO:1902600","proton transmembrane transport",46,-0.738275953663243,-2.43727318111156,1e-10,6.87941176470588e-09,5.98142414860681e-09,355,"tags=63%, list=15%, signal=55%","COX5B/UQCR10/PHB2/ATP1A2/LETM1/ATP5MG/PPIF/ATP5F1A/ATP5F1B/ATP5PO/ATP5PF/UQCRFS1/COX5A/ATP5F1C/ATP5F1D/NNT/ATP5ME/UQCRC1/ATP5PB/UQCRH/COX6B1/SLC25A4/NDUFS7/ATP5PD/COX4I1/CYC1/COX7A1/NDUFA4/SLC25A12"
"24","GO:0009152","purine ribonucleotide biosynthetic process",105,-0.609243848272887,-2.28001176031092,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=41%, list=10%, signal=39%","ATP5MG/PDK2/ATP5F1A/MPC2/NDUFB9/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"25","GO:0009260","ribonucleotide biosynthetic process",107,-0.605887423805587,-2.27218817087764,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=40%, list=10%, signal=38%","ATP5MG/PDK2/ATP5F1A/MPC2/NDUFB9/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"26","GO:0046390","ribose phosphate biosynthetic process",108,-0.599236090076157,-2.25116303209494,1e-10,6.87941176470588e-09,5.98142414860681e-09,249,"tags=41%, list=11%, signal=38%","PYGL/ATP5MG/PDK2/ATP5F1A/MPC2/NDUFB9/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"27","GO:0007005","mitochondrion organization",183,-0.559607307772066,-2.22166567048397,1e-10,6.87941176470588e-09,5.98142414860681e-09,498,"tags=45%, list=21%, signal=39%","NDUFA6/NDUFAF2/FIS1/NDUFAF4/TOMM40/MIPEP/MYH14/NDUFA13/LMNA/TIMM22/APOOL/PMPCA/ATPAF2/ATAD3A/BNIP3/GOLPH3/UBE2D3/TACO1/PHB2/SQSTM1/GCLC/LONP1/NDUFS1/NDUFS2/ECSIT/THEM4/LETM1/RRM2B/RALA/FUNDC2/ATP2A1/PPIF/TIMM44/LYRM7/NDUFB9/OPA1/TIMM13/NDUFC2/NDUFAF8/NDUFAF5/UQCC2/CHCHD10/NDUFA10/NDUFB7/UQCRFS1/NIPSNAP2/NDUFA5/ATP5F1D/TFAM/NDUFB8/NDUFS8/TOMM70/NDUFA9/NDUFB1/MICOS10/RETREG1/NDUFB4/NDUFB6/NDUFA2/AFG3L2/NDUFS4/IMMT/COX7A2/CHCHD3/NDUFB10/PHB1/TIMM8A/SLC25A4/TIMM8B/NDUFS7/POLG/AIFM1/NDUFB3/MICOS13/NDUFA11/TIMM9/APOO/VDAC2/NDUFS3/COX7A1/NDUFA12/VDAC1/NDUFA8"
"28","GO:0006164","purine nucleotide biosynthetic process",111,-0.586107374751557,-2.2028488001822,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=39%, list=10%, signal=37%","ATP5MG/PDK2/ATP5F1A/MPC2/NDUFB9/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"29","GO:0009165","nucleotide biosynthetic process",120,-0.571972818542055,-2.18145774409415,1e-10,6.87941176470588e-09,5.98142414860681e-09,239,"tags=41%, list=10%, signal=39%","DLD/GMPS/NOS1/NDUFS1/NDUFS2/RRM2B/ATP5MG/PDK2/ATP5F1A/MPC2/NDUFB9/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"30","GO:1901293","nucleoside phosphate biosynthetic process",120,-0.571972818542055,-2.18145774409415,1e-10,6.87941176470588e-09,5.98142414860681e-09,239,"tags=41%, list=10%, signal=39%","DLD/GMPS/NOS1/NDUFS1/NDUFS2/RRM2B/ATP5MG/PDK2/ATP5F1A/MPC2/NDUFB9/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"31","GO:0072522","purine-containing compound biosynthetic process",115,-0.573736916973261,-2.1679970926048,1e-10,6.87941176470588e-09,5.98142414860681e-09,226,"tags=37%, list=10%, signal=36%","ATP5MG/PDK2/ATP5F1A/MPC2/NDUFB9/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"32","GO:0019693","ribose phosphate metabolic process",143,-0.552196111208937,-2.14729039837353,1e-10,6.87941176470588e-09,5.98142414860681e-09,343,"tags=40%, list=15%, signal=36%","DLD/ACSF2/GMPS/SUCLA2/NDUFS1/NDUFS2/SUCLG1/PYGL/ATP1A2/ATP5MG/PDK2/MCCC2/ATP5F1A/MPC2/NDUFB9/OPA1/MYH4/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/OGDH/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/DLST/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
"33","GO:0009150","purine ribonucleotide metabolic process",140,-0.551829032419604,-2.13747813952804,1e-10,6.87941176470588e-09,5.98142414860681e-09,343,"tags=40%, list=15%, signal=36%","DLD/ACSF2/GMPS/SUCLA2/NDUFS1/NDUFS2/SUCLG1/ATP1A2/ATP5MG/PDK2/MCCC2/ATP5F1A/MPC2/NDUFB9/OPA1/MYH4/AK2/NDUFC2/NDUFV1/ATP5F1B/ATP5PO/OGDH/ATP5PF/NDUFA7/NDUFA10/NDUFB7/PDHA1/DLAT/SDHA/ATP5F1C/NDUFA5/ATP5F1D/NDUFB8/NDUFS8/PDHB/NDUFA9/NDUFB1/NDUFB4/NDUFB6/NDUFV2/NDUFA2/NDUFS4/ATP5ME/DLST/ACSL1/ATP5PB/NDUFB10/NDUFS6/NDUFS7/NDUFB3/NDUFA11/ATP5PD/NDUFS3/NDUFA12/NDUFA8/SDHB"
