"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"11","GO:0009201","ribonucleoside triphosphate biosynthetic process",63,-0.7861103260265,-3.09307075565772,1e-10,5.23695652173913e-09,4.37528604118993e-09,223,"tags=68%, list=9%, signal=64%","ATP5PO/NDUFB4/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/NDUFA13/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/ATP5PF/NDUFV2/NDUFB1/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/ATP5F1D/NDUFA2/ATP5PD/SDHB/NDUFS7/NDUFS3"
"12","GO:0009145","purine nucleoside triphosphate biosynthetic process",63,-0.780872776890578,-3.07246282121482,1e-10,5.23695652173913e-09,4.37528604118993e-09,223,"tags=68%, list=9%, signal=64%","ATP5PO/NDUFB4/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/NDUFA13/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/ATP5PF/NDUFV2/NDUFB1/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/ATP5F1D/NDUFA2/ATP5PD/SDHB/NDUFS7/NDUFS3"
"13","GO:0019646","aerobic electron transport chain",58,-0.793946242437477,-3.07164899727151,1e-10,5.23695652173913e-09,4.37528604118993e-09,409,"tags=84%, list=17%, signal=72%","NDUFS2/UQCR10/NDUFB5/NDUFS5/UQCRQ/UQCR11/COX7C/NDUFS1/DLD/NDUFB4/NDUFV1/COX6C/COQ9/NDUFA6/COX5A/NDUFA9/NDUFA10/SDHA/NDUFS8/NDUFA5/NDUFB7/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/NDUFV3/COX7A2/NDUFC2/NDUFA4/NDUFV2/UQCRFS1/COX4I1/NDUFB1/NDUFB10/NDUFB3/CYC1/UQCRH/UQCRB/UQCRC1/NDUFA2/UQCRC2/SDHB/COX6B1/COX7A1/NDUFS7/NDUFS3"
"14","GO:0042773","ATP synthesis coupled electron transport",62,-0.781373006941872,-3.06447080921623,1e-10,5.23695652173913e-09,4.37528604118993e-09,409,"tags=82%, list=17%, signal=70%","NDUFS2/UQCR10/COA6/NDUFB5/NDUFS5/UQCRQ/UQCR11/COX7C/NDUFS1/DLD/NDUFB4/NDUFV1/COX6C/COQ9/NDUFA6/COX5A/NDUFA9/NDUFA10/SDHA/NDUFS8/NDUFA5/NDUFB7/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/NDUFV3/COX7A2/NDUFC2/NDUFA4/NDUFV2/UQCRFS1/COX4I1/NDUFB1/NDUFA12/NDUFB10/NDUFB3/CYC1/UQCRH/UQCRB/UQCRC1/NDUFA2/UQCRC2/SDHB/COX6B1/COX7A1/NDUFS7/NDUFS3"
"15","GO:0042775","mitochondrial ATP synthesis coupled electron transport",62,-0.781373006941872,-3.06447080921623,1e-10,5.23695652173913e-09,4.37528604118993e-09,409,"tags=82%, list=17%, signal=70%","NDUFS2/UQCR10/COA6/NDUFB5/NDUFS5/UQCRQ/UQCR11/COX7C/NDUFS1/DLD/NDUFB4/NDUFV1/COX6C/COQ9/NDUFA6/COX5A/NDUFA9/NDUFA10/SDHA/NDUFS8/NDUFA5/NDUFB7/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/NDUFV3/COX7A2/NDUFC2/NDUFA4/NDUFV2/UQCRFS1/COX4I1/NDUFB1/NDUFA12/NDUFB10/NDUFB3/CYC1/UQCRH/UQCRB/UQCRC1/NDUFA2/UQCRC2/SDHB/COX6B1/COX7A1/NDUFS7/NDUFS3"
"16","GO:0009142","nucleoside triphosphate biosynthetic process",67,-0.769067160920093,-3.05509177478206,1e-10,5.23695652173913e-09,4.37528604118993e-09,223,"tags=66%, list=9%, signal=61%","ATP5PO/NDUFB4/AK3/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/NDUFA13/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/ATP5PF/NDUFV2/NDUFB1/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/ATP5F1D/NDUFA2/ATP5PD/SDHB/NDUFS7/NDUFS3"
"17","GO:0009205","purine ribonucleoside triphosphate metabolic process",83,-0.728791920092456,-2.99779649112002,1e-10,5.23695652173913e-09,4.37528604118993e-09,373,"tags=63%, list=15%, signal=55%","NDUFB5/NDUFS5/DMAC2L/OPA1/NDUFS1/MYH6/ATP5PO/MYH8/NDUFB4/AK3/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/NDUFA13/AK2/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/ATP5PF/NDUFV2/NDUFB1/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/ATP5F1D/NDUFA2/ATP5PD/SDHB/NDUFS7/NDUFS3"
"18","GO:0009199","ribonucleoside triphosphate metabolic process",84,-0.724384273391651,-2.98803386143644,1e-10,5.23695652173913e-09,4.37528604118993e-09,373,"tags=62%, list=15%, signal=54%","NDUFB5/NDUFS5/DMAC2L/OPA1/NDUFS1/MYH6/ATP5PO/MYH8/NDUFB4/AK3/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/NDUFA13/AK2/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/ATP5PF/NDUFV2/NDUFB1/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/ATP5F1D/NDUFA2/ATP5PD/SDHB/NDUFS7/NDUFS3"
"19","GO:0009144","purine nucleoside triphosphate metabolic process",85,-0.722244374640081,-2.98462540707909,1e-10,5.23695652173913e-09,4.37528604118993e-09,373,"tags=62%, list=15%, signal=55%","NDUFB5/NDUFS5/DMAC2L/OPA1/NDUFS1/MYH6/ATP5PO/MYH8/NDUFB4/AK3/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/SAMHD1/NDUFA13/AK2/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/ATP5PF/NDUFV2/NDUFB1/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/ATP5F1D/NDUFA2/ATP5PD/SDHB/NDUFS7/NDUFS3"
"20","GO:0009141","nucleoside triphosphate metabolic process",87,-0.711387531154761,-2.96022720603346,1e-10,5.23695652173913e-09,4.37528604118993e-09,223,"tags=61%, list=9%, signal=57%","NDUFB5/NDUFS5/DMAC2L/OPA1/NDUFS1/MYH6/ATP5PO/MYH8/NDUFB4/AK3/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/SAMHD1/NDUFA13/AK2/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/ATP5PF/NDUFV2/NDUFB1/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/ATP5F1D/NDUFA2/ATP5PD/SDHB/NDUFS7/NDUFS3"
"21","GO:0022900","electron transport chain",89,-0.695084518569353,-2.89346147301326,1e-10,5.23695652173913e-09,4.37528604118993e-09,409,"tags=65%, list=17%, signal=56%","NDUFS2/ME2/UQCR10/COA6/MYBBP1A/NDUFB5/NDUFS5/IDH3B/MAOB/UQCRQ/UQCR11/COX7C/NDUFS1/DLD/NDUFB4/NDUFV1/COX6C/COQ9/NDUFA6/COX5A/ETFDH/NDUFA9/NDUFA10/SDHA/NDUFS8/NDUFA5/NDUFB7/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/NDUFV3/COX7A2/NDUFC2/NDUFA4/NDUFV2/UQCRFS1/COX4I1/NDUFB1/NDUFA12/NDUFB10/NDUFB3/CYC1/GPD2/UQCRH/UQCRB/UQCRC1/NDUFA2/UQCRC2/SDHB/COX6B1/COX7A1/NDUFS7/NDUFS3/SLC25A12"
"22","GO:1902600","proton transmembrane transport",47,-0.765256335917034,-2.82128597603843,1e-10,5.23695652173913e-09,4.37528604118993e-09,342,"tags=66%, list=14%, signal=58%","DMAC2L/SLC25A3/SLC16A1/LETM1/ATP5PO/PHB2/NNT/ATP5F1A/COX5A/ATP5MG/ATP5MF/ATP5F1C/ATP5F1B/ATP5ME/NDUFA4/ATP5PF/UQCRFS1/COX4I1/ATP5PB/PPIF/ATP6V1G1/CYC1/SLC25A4/UQCRH/ATP5F1D/UQCRC1/ATP5PD/COX6B1/COX7A1/NDUFS7/SLC25A12"
"23","GO:0009152","purine ribonucleotide biosynthetic process",105,-0.657085131687126,-2.8192036220969,1e-10,5.23695652173913e-09,4.37528604118993e-09,282,"tags=53%, list=12%, signal=49%","NDUFS1/DLD/MLYCD/PDHX/ATP5PO/NDUFB4/AK3/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/NDUFA13/AK2/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/PDHB/ATP5PF/NDUFV2/GMPS/NDUFB1/GCDH/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/DLAT/PDHA1/PDK2/ATP5F1D/NDUFA2/ATP5PD/SDHB/ACSL1/NDUFS7/NDUFS3"
"24","GO:0006120","mitochondrial electron transport, NADH to ubiquinone",35,-0.81191486989966,-2.81354514679122,1e-10,5.23695652173913e-09,4.37528604118993e-09,409,"tags=89%, list=17%, signal=75%","NDUFS2/NDUFB5/NDUFS5/NDUFS1/DLD/NDUFB4/NDUFV1/COQ9/NDUFA6/NDUFA9/NDUFA10/NDUFS8/NDUFA5/NDUFB7/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/NDUFV3/NDUFC2/NDUFA4/NDUFV2/NDUFB1/NDUFB10/NDUFB3/NDUFA2/NDUFS7/NDUFS3"
"25","GO:0009260","ribonucleotide biosynthetic process",107,-0.649479051108781,-2.78932290938227,1e-10,5.23695652173913e-09,4.37528604118993e-09,282,"tags=52%, list=12%, signal=48%","NDUFS1/DLD/MLYCD/PDHX/ATP5PO/NDUFB4/AK3/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/NDUFA13/AK2/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/PDHB/ATP5PF/NDUFV2/GMPS/NDUFB1/GCDH/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/DLAT/PDHA1/PDK2/ATP5F1D/NDUFA2/ATP5PD/SDHB/ACSL1/NDUFS7/NDUFS3"
"26","GO:0009150","purine ribonucleotide metabolic process",142,-0.616082262219343,-2.7774263929363,1e-10,5.23695652173913e-09,4.37528604118993e-09,282,"tags=46%, list=12%, signal=43%","NDUFS1/MCCC2/SUCLG1/MYH6/DLD/MLYCD/PDHX/ATP5PO/MYH8/NDUFB4/SUCLA2/AK3/NDUFV1/NDUFB11/ATP5F1A/ACSF2/NDUFA6/ATP5MJ/NDUFA13/AK2/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/OGDH/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/PDHB/ATP5PF/NDUFV2/GMPS/NDUFB1/GCDH/NDUFA11/NDUFA12/NDUFB10/DLST/ATP5PB/NDUFB3/DLAT/PDHA1/OXSM/PDK2/ATP5F1D/NDUFA2/ATP5PD/SDHB/ACSL1/NDUFS7/NDUFS3"
"27","GO:0033108","mitochondrial respiratory chain complex assembly",55,-0.729439337629656,-2.77172056938378,1e-10,5.23695652173913e-09,4.37528604118993e-09,423,"tags=78%, list=17%, signal=66%","NDUFAF2/NDUFS2/OMA1/NDUFB5/NDUFS5/COX20/NDUFAF8/SAMM50/TIMM21/CHCHD4/NDUFS1/TACO1/NDUFB4/NDUFB11/SMIM20/NDUFA6/UQCC2/NDUFA13/NDUFA9/NDUFA10/NDUFS8/NDUFA5/NDUFB7/NDUFAF5/NDUFB6/NDUFS4/TFAM/NDUFB8/LYRM7/NDUFA8/NDUFAF3/NDUFB9/NDUFC2/UQCRFS1/NDUFB1/NDUFA11/NDUFA12/NDUFB10/NDUFB3/NDUFA2/AIFM1/NDUFS7/NDUFS3"
"28","GO:0046390","ribose phosphate biosynthetic process",108,-0.644873487674023,-2.76718535283664,1e-10,5.23695652173913e-09,4.37528604118993e-09,282,"tags=52%, list=12%, signal=48%","NDUFS1/DLD/MLYCD/PDHX/ATP5PO/NDUFB4/AK3/NDUFV1/NDUFB11/ATP5F1A/NDUFA6/ATP5MJ/NDUFA13/AK2/NDUFA9/ATP5MK/NDUFA10/ATP5MG/SDHA/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/NDUFS4/NDUFB8/NDUFA7/NDUFA8/NDUFB9/ATP5F1C/NDUFV3/ATP5F1B/ATP5ME/NDUFC2/PDHB/ATP5PF/NDUFV2/GMPS/NDUFB1/GCDH/NDUFA11/NDUFA12/NDUFB10/ATP5PB/NDUFB3/DLAT/PDHA1/PDK2/ATP5F1D/NDUFA2/ATP5PD/SDHB/ACSL1/NDUFS7/NDUFS3"
"29","GO:0006091","generation of precursor metabolites and energy",222,-0.576943867598389,-2.76447024708764,1e-10,5.23695652173913e-09,4.37528604118993e-09,446,"tags=52%, list=18%, signal=47%","AK4/ACSS3/PFKFB1/BNIP3/DHTKD1/ACADVL/NDUFS2/ME2/GYG1/UQCR10/COA6/MYBBP1A/NDUFB5/PFKM/TRAP1/NDUFS5/IDH3B/MAOB/CHCHD10/HK1/PPP2CA/UQCRQ/GYS1/UQCR11/COX7C/NDUFS1/SUCLG1/ALDH1L1/DLD/ACADM/CS/MRPS36/SIRT3/ATP5PO/PHB2/NDUFB4/SUCLA2/PPP1R3A/NIPSNAP2/NDUFV1/NNT/NDUFB11/ATP5F1A/COX6C/COQ9/NDUFA6/COX5A/UQCC2/NDUFA13/ETFDH/NDUFA9/ACTN3/AGL/NDUFA10/PHKA1/ATP5MG/SDHA/OGDH/NDUFS8/NDUFA5/NDUFB7/ATP5MF/NDUFS6/NDUFB6/PYGM/NDUFS4/PHKB/NDUFB8/NDUFA7/LYRM7/NDUFA8/NDUFB9/GFPT1/COQ10A/ATP5F1C/NDUFV3/IDH2/COX7A2/ATP5F1B/ATP5ME/NDUFC2/PDHB/NDUFA4/PHKG1/ATP5PF/NDUFV2/UQCRFS1/COX4I1/NDUFB1/NDUFA11/NDUFA12/NDUFB10/DLST/ATP5PB/PPIF/NDUFB3/DLAT/CYC1/PDHA1/GPD2/SLC25A4/UQCRH/UQCRB/ATP5F1D/UQCRC1/NDUFA2/UQCRC2/ATP5PD/SDHB/COX6B1/COX7A1/CISD1/NDUFS7/NDUFS3/SLC25A12"
